extractseqno	prod	source-desc-name	attributegrp	descrip1	descrip2	descrip3	lookupnm	user24	rowpointer
442	HNS 5250/SG/L	SMOKE GREY TEE		SMOKE GREY TEE			434330		911a2a90-25b0-cf93-e814-4ca578d6d100
443	HNS 5250/SG/M	SMOKE GRAY TEE		SMOKE GRAY TEE			761914		911a2a90-25b0-cf93-e814-4ca5988eea00
444	HNS 5250/SG/S	SMOKE GRAY TEE		SMOKE GRAY TEE			761913		911a2a90-25b0-cf93-e814-4ca5a8770501
445	HNS 5250/SG/XL	SMOKE GRAY S/S TEE		SMOKE GRAY S/S TEE			761916		911a2a90-25b0-cf93-e814-54a5e86d2629
446	HNS 5250/SHG/L	SHAMROCK GREEN TEE		SHAMROCK GREEN TEE			484761		911a2a90-25b0-cf93-e814-4ca5686b1f01
447	HNS 5250/SM/XL	SMOKE GRAY TEE		SMOKE GRAY TEE			904373		911a2a90-25b0-cf93-e814-4ca5185e3b01
448	HNS 5250/SWB/S	STONEWASHED BLUE TEE		STONEWASHED BLUE TEE			911201		911a2a90-25b0-cf93-e814-4ca5102c5701
449	HNS 5250/SWG/4X	STONEWASHED GREEN TEE		STONEWASHED GREEN TEE			727911		911a2a90-25b0-cf93-e814-4ca5c81f7401
450	HNS 5250/SWG/S	STONEWASHED GREEN TEE		STONEWASHED GREEN TEE			911200		911a2a90-25b0-cf93-e814-4ca580ce8f01
451	HNS 5250/TL/S	TEAL TEE		TEAL TEE			484806		911a2a90-25b0-cf93-e814-4ca5e099aa01
452	HNS 5250/WH/2X	WHITE TEE		WHITE TEE			306998		911a2a90-25b0-cf93-e814-4ca53858c601
453	HNS 5250/WH/3X	WHITE TEE		WHITE TEE			306999		911a2a90-25b0-cf93-e814-4ca5a8aee101
454	HNS 5250/WH/L	WHITE TEE		WHITE TEE			306997		911a2a90-25b0-cf93-e814-4ca5b808ff01
455	HNS 5250/WH/M	WHITE TEE		WHITE TEE			779872		911a2a90-25b0-cf93-e814-4ca5d0322102
456	HNS 5250/WH/S	WHITE TEE		WHITE TEE			306996		911a2a90-25b0-cf93-e814-4ca530254202
457	HNS 5250/WH/XL	WHITE TEE		WHITE TEE			904371		911a2a90-25b0-cf93-e814-4ca570bb5c02
458	HNS 5250/WP/2X	WOW PINK TEE		WOW PINK TEE			903994		911a2a90-25b0-cf93-e814-4ca5e06e7502
459	HNS 5250/WP/L	WOW PINK TEE		WOW PINK TEE			903992		911a2a90-25b0-cf93-e814-4ca540278f02
460	HNS 5250/WP/M	WOW PINK TEE		WOW PINK TEE			231641		911a2a90-25b0-cf93-e814-4ca518e5a802
461	HNS 5250/WP/S	WOW PINK TEE		WOW PINK TEE			911184		911a2a90-25b0-cf93-e814-4ca588b1c102
462	HNS 5250/WP/XL	WOW PINK TEE		WOW PINK TEE			903993		911a2a90-25b0-cf93-e814-4ca5a850da02
463	HNS 5250/YL/3X	YELLOW TEE		YELLOW TEE			520015		911a2a90-25b0-cf93-e814-4ca5586ef302
464	HNS 5250/YL/L	YELLOW TEE		YELLOW TEE			84857		911a2a90-25b0-cf93-e814-4ca508f00c03
465	HNS 5250/YL/XL	YELLOW TEE		YELLOW TEE			84859		911a2a90-25b0-cf93-e814-4ca5686a2803
466	HNS 5250T/FG/2X	DEEP FOREST TEE		DEEP FOREST TEE			808533		911a2a90-25b0-cf93-e814-4ca530bd4403
467	HNS 5250T/FG/L	DEEP FOREST TEE		DEEP FOREST TEE			808529		911a2a90-25b0-cf93-e814-4ca570986003
468	HNS 5250T/FG/XL	DEEP FOREST TEE		DEEP FOREST TEE			808530		911a2a90-25b0-cf93-e814-4ca5c0eb7b03
469	HNS 5250T/NV/L	NAVY TEE		NAVY TEE			808535		911a2a90-25b0-cf93-e814-4ca5d08f9503
470	HNS 5250T/NV/XL	NAVY TEE		NAVY TEE			808541		911a2a90-25b0-cf93-e814-4ca5909caf03
471	HNS 5250T/SFOR/2X	SAFETY ORANGE TEE		SAFETY ORANGE TEE			776914		911a2a90-25b0-cf93-e814-4ca5b849cb03
472	HNS 5250T/SFOR/3X	SAFETY ORANGE TEE		SAFETY ORANGE TEE			776915		911a2a90-25b0-cf93-e814-4ca5d0cee203
473	HNS 5250T/SFOR/L	SAFETY ORANGE TEE		SAFETY ORANGE TEE			776897		911a2a90-25b0-cf93-e814-4ca55878fc03
474	HNS 5250T/SFOR/M	SAFETY ORANGE TEE		SAFETY ORANGE TEE			28491		911a2a90-25b0-cf93-e814-4ca570f11504
475	HNS 5280/AR/M	ATHLETIC RED TEE		ATHLETIC RED TEE			519967		911a2a90-25b0-cf93-e814-4ca540f92e04
476	HNS 5280/AS/L	ASH S/S TEE		ASH S/S TEE			620817		911a2a90-25b0-cf93-e814-4ca5e8ca4604
477	HNS 5280/AS/M	ASH S/S TEE		ASH S/S TEE			620814		911a2a90-25b0-cf93-e814-4ca5f8de5e04
478	HNS 5280/BK/2X	BLACK ESSENTIAL TEE		BLACK ESSENTIAL TEE			530419		911a2a90-25b0-cf93-e814-4ca5b8f77604
479	HNS 5280/BK/4X	BLACK TEE		BLACK TEE			519976		911a2a90-25b0-cf93-e814-4ca550388f04
480	HNS 5280/BK/L	BLACK ESSENTIAL-T S/S TE E		BLACK ESSENTIAL-T S/S TE	E		755713		911a2a90-25b0-cf93-e814-4ca5c83da804
481	HNS 5280/BK/M	BLACK TEE		BLACK TEE			231710		911a2a90-25b0-cf93-e814-4ca5381dc204
482	HNS 5280/BK/S	BLACK ESSENTIAL-T S/S TE E		BLACK ESSENTIAL-T S/S TE	E		755712		911a2a90-25b0-cf93-e814-4ca56053dc04
483	HNS 5280/BK/XL	BLACK ESSENTIAL-T S/S TE E		BLACK ESSENTIAL-T S/S TE	E		755714		911a2a90-25b0-cf93-e814-4ca5905ef604
484	HNS 5280/CM/2X	CLEAN MINT S/S TEE		CLEAN MINT S/S TEE			1064046		911a2a90-25b0-cf93-e814-4ca560b81205
485	HNS 5280/CM/3X	CLEAN MINT TEE		CLEAN MINT TEE			311743		911a2a90-25b0-cf93-e814-4ca5d8b12d05
486	HNS 5280/CM/L	CLEAN MINT TEE		CLEAN MINT TEE			311738		911a2a90-25b0-cf93-e814-4ca508d04805
487	HNS 5280/CM/M	CLEAN MINT TEE		CLEAN MINT TEE			311736		911a2a90-25b0-cf93-e814-4ca5a89b6405
488	HNS 5280/CM/XL	CLEAN MINT TEE		CLEAN MINT TEE			311740		911a2a90-25b0-cf93-e814-4ca550997d05
489	HNS 5280/DF/2X	DEEP FOREST TEE		DEEP FOREST TEE			201718		911a2a90-25b0-cf93-e814-4ca5a0249805
490	HNS 5280/DF/3X	DEEP FOREST TEE		DEEP FOREST TEE			201719		911a2a90-25b0-cf93-e814-4ca5987bb205
491	HNS 5280/DF/L	DEEP FOREST TEE		DEEP FOREST TEE			202021		911a2a90-25b0-cf93-e814-4ca5f8fcd005
492	HNS 5280/DF/M	DEEP FOREST TEE		DEEP FOREST TEE			202020		911a2a90-25b0-cf93-e814-4ca5c07bee05
493	HNS 5280/DF/S	DEEP FOREST TEE		DEEP FOREST TEE			201714		911a2a90-25b0-cf93-e814-4ca508070c06
494	HNS 5280/DF/XL	DEEP FOREST TEE		DEEP FOREST TEE			202018		911a2a90-25b0-cf93-e814-4ca568c62806
495	HNS 5280/DR/2X	DEEP RED ESSENTIAL-T S/S TEE		DEEP RED ESSENTIAL-T S/S	TEE		1099134		911a2a90-25b0-cf93-e814-4ca5b89c4306
496	HNS 5280/DR/3X	DEEP RED TEE		DEEP RED TEE			284562		911a2a90-25b0-cf93-e814-4ca5208e5d06
497	HNS 5280/DR/4X	DEEP RED ESSENTIAL-T S/S TEE		DEEP RED ESSENTIAL-T S/S	TEE		1099136		911a2a90-25b0-cf93-e814-4ca5586e7706
498	HNS 5280/DR/L	DEEP RED TEE		DEEP RED TEE			231698		911a2a90-25b0-cf93-e814-4ca518ff9406
499	HNS 5280/DR/M	DEEP RED TEE		DEEP RED TEE			231699		911a2a90-25b0-cf93-e814-4ca5286baf06
500	HNS 5280/DR/S	DEEP RED TEE		DEEP RED TEE			231700		911a2a90-25b0-cf93-e814-4ca58844d006
501	HNS 5280/DR/XL	DEEP RED ESSENTIAL-T S/S TEE		DEEP RED ESSENTIAL-T S/S	TEE		1099132		911a2a90-25b0-cf93-e814-4ca5c0ffeb06
502	HNS 5280/GR/M	GRAPHITE S/S TEE		GRAPHITE S/S TEE			950823		911a2a90-25b0-cf93-e814-4ca540250507
503	HNS 5280/LB/L	LIGHT BLUE ESSENTIAL TEE		LIGHT BLUE ESSENTIAL TEE			626603		911a2a90-25b0-cf93-e814-4ca530b31d07
504	HNS 5280/LB/M	LIGHT BLUE ESSENTIAL TEE		LIGHT BLUE ESSENTIAL TEE			626602		911a2a90-25b0-cf93-e814-4ca588383607
505	HNS 5280/LB/XL	LIGHT BLUE ESSENTIAL TEE		LIGHT BLUE ESSENTIAL TEE			629129		911a2a90-25b0-cf93-e814-4ca5c82b4e07
506	HNS 5280/LS/2X	LIGHT STEEL TEE		LIGHT STEEL TEE			215192		911a2a90-25b0-cf93-e814-4ca5c87c6607
507	HNS 5280/LS/L	LIGHT STEEL S/S TEE		LIGHT STEEL S/S TEE			620818		911a2a90-25b0-cf93-e814-4ca5f08c7e07
508	HNS 5280/LS/XL	LIGHT STEEL TEE		LIGHT STEEL TEE			215191		911a2a90-25b0-cf93-e814-4ca5f0559c07
509	HNS 5280/LV/M	LAVENDER ESSENTIAL-T S/S TEE		LAVENDER ESSENTIAL-T S/S	TEE		755717		911a2a90-25b0-cf93-e814-4ca5e0febc07
510	HNS 5280/LV/S	LAVENDER ESSENTIAL-T S/S TEE		LAVENDER ESSENTIAL-T S/S	TEE		755715		911a2a90-25b0-cf93-e814-4ca5b8bcd607
511	HNS 5280/LV/XL	LAVENDER ESSENTIAL-T S/S TEE		LAVENDER ESSENTIAL-T S/S	TEE		755718		911a2a90-25b0-cf93-e814-4ca58021f007
512	HNS 5280/NT/M	NATURAL TEE		NATURAL TEE			231643		911a2a90-25b0-cf93-e814-4ca560d40c08
513	HNS 5280/NT/S	NATURAL TEE		NATURAL TEE			232588		911a2a90-25b0-cf93-e814-4ca588552708
514	HNS 5280/OX/M	OXFORD TEE		OXFORD TEE			554212		911a2a90-25b0-cf93-e814-4ca5a0d43f08
515	HNS 5280/PP/2X	PALE PINK S/S TEE		PALE PINK S/S TEE			966700		911a2a90-25b0-cf93-e814-4ca550cd5a08
516	HNS 5280/PP/3X	PALE PINK S/S TEE		PALE PINK S/S TEE			966702		911a2a90-25b0-cf93-e814-4ca598327608
517	HNS 5280/PP/L	PALE PINK S/S TEE		PALE PINK S/S TEE			966689		911a2a90-25b0-cf93-e814-4ca578889508
518	HNS 5280/PP/M	PALE PINK S/S TEE		PALE PINK S/S TEE			966688		911a2a90-25b0-cf93-e814-4ca56003b008
519	HNS 5280/PP/S	PALE PINK S/S TEE		PALE PINK S/S TEE			966687		911a2a90-25b0-cf93-e814-4ca5b882c908
520	HNS 5280/PP/XL	PALE PINK S/S TEE		PALE PINK S/S TEE			966699		911a2a90-25b0-cf93-e814-4ca5f80be208
521	HNS 5280/PU/5X	PURPLE ESSENTIAL S/S TEE		PURPLE ESSENTIAL S/S TEE			936845		911a2a90-25b0-cf93-e814-4ca56048fc08
522	HNS 5280/PU/L	PURPLE ESSENTIAL TEE		PURPLE ESSENTIAL TEE			530401		911a2a90-25b0-cf93-e814-4ca590471809
523	HNS 5280/PU/XL	PURPLE ESSENTIAL TEE		PURPLE ESSENTIAL TEE			530403		911a2a90-25b0-cf93-e814-4ca5a0b93109
524	HNS 5280/SD/M	SAND TEE		SAND TEE			227530		911a2a90-25b0-cf93-e814-4ca598804a09
525	HNS 5280/TL/L	TEAL TEE		TEAL TEE			311749		911a2a90-25b0-cf93-e814-4ca548b76309
526	HNS 5280/TL/M	TEAL TEE		TEAL TEE			311748		911a2a90-25b0-cf93-e814-4ca538d57d09
527	HNS 5280/TL/S	TEAL TEE		TEAL TEE			311747		911a2a90-25b0-cf93-e814-4ca520379809
528	HNS 5280/TL/XL	TEAL TEE		TEAL TEE			311750		911a2a90-25b0-cf93-e814-4ca53833b109
529	HNS 5280/WH/2X	WHITE COMFORTSOFT TEE		WHITE COMFORTSOFT TEE			622211		911a2a90-25b0-cf93-e814-4ca5e857cd09
530	HNS 5280/WH/L	WHITE COMFORTSOFT TEE		WHITE COMFORTSOFT TEE			352737		911a2a90-25b0-cf93-e814-4ca5482bef09
531	HNS 5280/WH/M	WHITE COMFORTSOFT TEE		WHITE COMFORTSOFT TEE			352735		911a2a90-25b0-cf93-e814-4ca550fc100a
532	HNS 5280/WH/S	WHITE COMFORTSOFT TEE		WHITE COMFORTSOFT TEE			352734		911a2a90-25b0-cf93-e814-4ca5f0512f0a
533	HNS 5280/WH/XL	WHITE COMFORTSOFT TEE		WHITE COMFORTSOFT TEE			352738		911a2a90-25b0-cf93-e814-4ca5188a510a
534	HNS 5286/BK/2X	BLACK L/S TEE		BLACK L/S TEE			676091		911a2a90-25b0-cf93-e814-4ca5881a740a
535	HNS 5286/BK/3X	BLACK L/S TEE		BLACK L/S TEE			676095		911a2a90-25b0-cf93-e814-4ca5e0ec940a
536	HNS 5286/BK/L	BLACK L/S TEE		BLACK L/S TEE			976293		911a2a90-25b0-cf93-e814-4ca5601bb90a
537	HNS 5286/BK/M	BLACK L/S TEE		BLACK L/S TEE			676088		911a2a90-25b0-cf93-e814-4ca588ced30a
538	HNS 5286/BK/XL	BLACK L/S TEE		BLACK L/S TEE			976291		911a2a90-25b0-cf93-e814-4ca5c07ced0a
539	HNS 5286/CHH/2X	CHARCOAL HEATHER L/S TEE		CHARCOAL HEATHER L/S TEE			273275		911a2a90-25b0-cf93-e814-4ca510790a0b
540	HNS 5286/CHH/3X	CHARCOAL HEATHER L/S TEE		CHARCOAL HEATHER L/S TEE			273276		911a2a90-25b0-cf93-e814-4ca5a8832b0b
541	HNS 5286/CHH/L	CHARCOAL HEATHER L/S TEE		CHARCOAL HEATHER L/S TEE			273272		911a2a90-25b0-cf93-e814-4ca5b0b0460b
542	HNS 5286/CHH/M	CHARCOAL HEATHER L/S TEE		CHARCOAL HEATHER L/S TEE			273271		911a2a90-25b0-cf93-e814-4ca5c0fe650b
543	HNS 5286/CHH/S	CHARCOAL HEATHER L/S TEE		CHARCOAL HEATHER L/S TEE			273270		911a2a90-25b0-cf93-e814-4ca568ca7e0b
544	HNS 5286/CHH/XL	CHARCOAL HEATHER L/S TEE		CHARCOAL HEATHER L/S TEE			273273		911a2a90-25b0-cf93-e814-4ca5e821980b
545	HNS 5370/AS/M	ASH YOUTH TEE		ASH YOUTH TEE			485273		911a2a90-25b0-cf93-e814-4ca5789ab20b
546	HNS 5370/BK/L	BLACK YOUTH TEE		BLACK YOUTH TEE			298399		911a2a90-25b0-cf93-e814-4ca5684ecd0b
547	HNS 5370/BK/M	BLACK YOUTH TEE		BLACK YOUTH TEE			298397		911a2a90-25b0-cf93-e814-4ca51065e60b
548	HNS 5370/BK/S	BLACK YOUTH TEE		BLACK YOUTH TEE			298396		911a2a90-25b0-cf93-e814-4ca5c044010c
549	HNS 5370/BK/XS	BLACK YOUTH TEE		BLACK YOUTH TEE			298394		911a2a90-25b0-cf93-e814-4ca5d8dc190c
550	HNS 5370/DF/L	DEEP FOREST TEE		DEEP FOREST TEE			485277		911a2a90-25b0-cf93-e814-4ca5c0f9320c
551	HNS 5370/DF/M	DEEP FOREST YOUTH TEE		DEEP FOREST YOUTH TEE			485276		911a2a90-25b0-cf93-e814-4ca530244d0c
552	HNS 5370/DR/L	DEEP ROYAL YOUTH TEE		DEEP ROYAL YOUTH TEE			674710		911a2a90-25b0-cf93-e814-4ca5c090690c
553	HNS 5370/DR/S	DEEP ROYAL YOUTH TEE		DEEP ROYAL YOUTH TEE			674709		911a2a90-25b0-cf93-e814-4ca568f9850c
554	HNS 5370/HN/M	HEATHER NAVY YOUTH TEE		HEATHER NAVY YOUTH TEE			545090		911a2a90-25b0-cf93-e814-4ca5d8169e0c
555	HNS 5370/HN/S	HEATHER NAVY YOUTH TEE		HEATHER NAVY YOUTH TEE			545066		911a2a90-25b0-cf93-e814-4ca5d816b70c
556	HNS 5370/HN/XL	HEATHER NAVY YOUTH TEE		HEATHER NAVY YOUTH TEE			545091		911a2a90-25b0-cf93-e814-4ca578f4cf0c
557	HNS 5370/HN/XS	HEATHER NAVY YOUTH TEE		HEATHER NAVY YOUTH TEE			545089		911a2a90-25b0-cf93-e814-4ca568e0e90c
558	HNS 5370/KG/L	KELLY GREEN YOUTH TEE		KELLY GREEN YOUTH TEE			842627		911a2a90-25b0-cf93-e814-4ca510f7020d
559	HNS 5370/KG/M	KELLY GREEN YOUTH TEE		KELLY GREEN YOUTH TEE			842624		911a2a90-25b0-cf93-e814-4ca530641b0d
560	HNS 5370/KG/S	KELLY GREEN YOUTH TEE		KELLY GREEN YOUTH TEE			842620		911a2a90-25b0-cf93-e814-4ca500d23c0d
561	HNS 5370/MA/M	MAROON YOUTH TEE		MAROON YOUTH TEE			485274		911a2a90-25b0-cf93-e814-4ca5a026570d
562	HNS 5370/MA/S	MAROON YOUTH TEE		MAROON YOUTH TEE			485272		911a2a90-25b0-cf93-e814-4ca500ad700d
563	HNS 5370/SFOR/L	SAFETY ORANGE YOUTH TEE		SAFETY ORANGE YOUTH TEE			298415		911a2a90-25b0-cf93-e814-4ca510198b0d
564	HNS 5370/SFOR/M	SAFETY ORANGE YOUTH TEE		SAFETY ORANGE YOUTH TEE			298414		911a2a90-25b0-cf93-e814-4ca5781eaa0d
565	HNS 5370/SFOR/S	SAFETY ORANGE YOUTH TEE		SAFETY ORANGE YOUTH TEE			298413		911a2a90-25b0-cf93-e814-4ca5a861c30d
566	HNS 5370/SFOR/XS	SAFETY ORANGE YOUTH TEE		SAFETY ORANGE YOUTH TEE			298411		911a2a90-25b0-cf93-e814-4ca5c044dc0d
567	HNS 5370/SG/L	SMOKE GREY YOUTH TEE		SMOKE GREY YOUTH TEE			298410		911a2a90-25b0-cf93-e814-4ca500edf30d
568	HNS 5370/SG/M	SMOKE GREY YOUTH TEE		SMOKE GREY YOUTH TEE			298409		911a2a90-25b0-cf93-e814-4ca540510e0e
569	HNS 5370/SG/S	SMOKE GREY YOUTH TEE		SMOKE GREY YOUTH TEE			298408		911a2a90-25b0-cf93-e814-4ca5b0b9260e
570	HNS 5370/SG/XS	SMOKE GREY YOUTH TEE		SMOKE GREY YOUTH TEE			298407		911a2a90-25b0-cf93-e814-4ca5c86a3f0e
571	HNS 5370/WP/L	WOW PINK YOUTH TEE		WOW PINK YOUTH TEE			298426		911a2a90-25b0-cf93-e814-4ca5389b580e
572	HNS 5370/WP/M	WOW PINK YOUTH TEE		WOW PINK YOUTH TEE			298425		911a2a90-25b0-cf93-e814-4ca578d3710e
573	HNS 5370/WP/S	WOW PINK YOUTH TEE		WOW PINK YOUTH TEE			298418		911a2a90-25b0-cf93-e814-4ca5d82e8e0e
574	HNS 5370/WP/XS	WOW PINK YOUTH TEE		WOW PINK YOUTH TEE			298416		911a2a90-25b0-cf93-e814-4ca530dbac0e
575	HNS 5370/YL/L	YELLOW YOUTH TEE		YELLOW YOUTH TEE			767557		911a2a90-25b0-cf93-e814-4ca5f01f2a0f
576	HNS 5370/YL/M	YELLOW YOUTH TEE		YELLOW YOUTH TEE			767561		911a2a90-25b0-cf93-e814-4ca5a069440f
577	HNS 5370/YL/S	YELLOW YOUTH TEE		YELLOW YOUTH TEE			767564		911a2a90-25b0-cf93-e814-4ca5a045630f
578	HNS 5380/AS/L	ASH YOUTH TEE		ASH YOUTH TEE			193800		911a2a90-25b0-cf93-e814-4ca530dd7c0f
579	HNS 5380/AS/M	ASH YOUTH BEEFY TEE		ASH YOUTH BEEFY TEE			659275		911a2a90-25b0-cf93-e814-4ca570749b0f
580	HNS 5380/BK/M	BLACK YOUTH TEE		BLACK YOUTH TEE			231646		911a2a90-25b0-cf93-e814-4ca50012b40f
581	HNS 5380/LS/S	LIGHT STEEL YOUTH TEE		LIGHT STEEL YOUTH TEE			820115		911a2a90-25b0-cf93-e814-4ca5703cce0f
582	HNS 5380/LS/XS	LIGHT STEEL YOUTH TEE		LIGHT STEEL YOUTH TEE			820114		911a2a90-25b0-cf93-e814-4ca538c6e50f
583	HNS 5380/OR/L	ORANGE YOUTH TEE		ORANGE YOUTH TEE			538836		911a2a90-25b0-cf93-e814-4ca518fc0110
584	HNS 5380/OR/M	ORANGE YOUTH TEE		ORANGE YOUTH TEE			538835		911a2a90-25b0-cf93-e814-4ca540ed1a10
585	HNS 5380/WH/M	WHITE YOUTH TEE		WHITE YOUTH TEE			231704		911a2a90-25b0-cf93-e814-4ca538193810
586	HNS 5380/WH/XL	WHITE YOUTH TEE		WHITE YOUTH TEE			231647		911a2a90-25b0-cf93-e814-4ca590dd5210
587	HNS 5380/WH/XS	WHITE YOUTH S/S TEE		WHITE YOUTH S/S TEE			860076		911a2a90-25b0-cf93-e814-4ca5a8126f10
588	HNS 5450/AS/L	ASH YOUTH TEE		ASH YOUTH TEE			518269		911a2a90-25b0-cf93-e814-4ca5b82d8a10
589	HNS 5450/BK/L	BLACK YOUTH TEE		BLACK YOUTH TEE			231653		911a2a90-25b0-cf93-e814-4ca560dba710
590	HNS 5450/BK/M	BLACK YOUTH TEE		BLACK YOUTH TEE			231652		911a2a90-25b0-cf93-e814-4ca5808fc910
591	HNS 5450/BK/XL	BLACK YOUTH TEE		BLACK YOUTH TEE			231654		911a2a90-25b0-cf93-e814-4ca588e2e610
592	HNS 5450/BK/XS	BLACK YOUTH TEE		BLACK YOUTH TEE			739444		911a2a90-25b0-cf93-e814-4ca5901c0411
593	HNS 5450/CB/M	CAROLINA BLUE YOUTH TEE		CAROLINA BLUE YOUTH TEE			484910		911a2a90-25b0-cf93-e814-4ca5f8a42211
594	HNS 5450/CC/XS	CHARISMA CORAL YOUTH TEE		CHARISMA CORAL YOUTH TEE			938693		911a2a90-25b0-cf93-e814-4ca5b0e93e11
595	HNS 5450/DR/S	DEEP ROYAL YOUTH TEE		DEEP ROYAL YOUTH TEE			484915		911a2a90-25b0-cf93-e814-4ca5c8df5811
596	HNS 5450/DRD/S	DEEP RED YOUTH TEE		DEEP RED YOUTH TEE			678118		911a2a90-25b0-cf93-e814-4ca5002b7611
597	HNS 5450/GD/M	GOLD YOUTH TEE		GOLD YOUTH TEE			235510		911a2a90-25b0-cf93-e814-4ca5f0c09511
598	HNS 5450/GD/XL	GOLD YOUTH TEE		GOLD YOUTH TEE			235511		911a2a90-25b0-cf93-e814-4ca5203fba11
599	HNS 5450/LM/S	LIME YOUTH TEE		LIME YOUTH TEE			484920		911a2a90-25b0-cf93-e814-4ca5887ddc11
600	HNS 5450/LS/M	LIGHT STEEL YOUTH TEE		LIGHT STEEL YOUTH TEE			484911		911a2a90-25b0-cf93-e814-4ca53090fe11
601	HNS 5450/LS/S	LIGHT STEEL YOUTH TEE		LIGHT STEEL YOUTH TEE			484919		911a2a90-25b0-cf93-e814-4ca540151912
602	HNS 5450/MA/XL	MAROON YOUTH TEE		MAROON YOUTH TEE			484815		911a2a90-25b0-cf93-e814-4ca5d8a23912
603	HNS 5450/NV/L	NAVY YOUTH TEE		NAVY YOUTH TEE			484817		911a2a90-25b0-cf93-e814-4ca5b0155312
604	HNS 5450/NV/M	NAVY YOUTH TEE		NAVY YOUTH TEE			484913		911a2a90-25b0-cf93-e814-4ca550587012
605	HNS 5450/NV/S	NAVY YOUTH TEE		NAVY YOUTH TEE			773805		911a2a90-25b0-cf93-e814-4ca578818812
606	HNS 5450/OR/S	ORANGE YOUTH TEE		ORANGE YOUTH TEE			249295		911a2a90-25b0-cf93-e814-4ca5f874a112
607	HNS 5450/OR/XL	ORANGE YOUTH TEE		ORANGE YOUTH TEE			249296		911a2a90-25b0-cf93-e814-4ca508f4bc12
608	HNS 5450/SA/L	SAPPHIRE YOUTH S/S TEE		SAPPHIRE YOUTH S/S TEE			615036		911a2a90-25b0-cf93-e814-4ca51879d712
609	HNS 5450/SHG/S	SHAMROCK GREEN YOUTH TEE		SHAMROCK GREEN YOUTH TEE			484917		911a2a90-25b0-cf93-e814-4ca56048f212
610	HNS 5450/TL/S	TEAL YOUTH TEE		TEAL YOUTH TEE			484921		911a2a90-25b0-cf93-e814-4ca530a80d13
611	HNS 5450/TL/XL	TEAL YOUTH TEE		TEAL YOUTH TEE			484811		911a2a90-25b0-cf93-e814-4ca5c0272b13
612	HNS 5450/YL/M	YELLOW YOUTH TEE		YELLOW YOUTH TEE			84860		911a2a90-25b0-cf93-e814-4ca5806c4413
613	HNS 54500/WH/L	WHITE YOUTH TEE		WHITE YOUTH TEE			733778		911a2a90-25b0-cf93-e814-4ca5204b6113
614	HNS 54500/WH/M	WHITE YOUTH TEE		WHITE YOUTH TEE			733776		911a2a90-25b0-cf93-e814-4ca540118013
615	HNS 54500/WH/S	WHITE YOUTH TEE		WHITE YOUTH TEE			733775		911a2a90-25b0-cf93-e814-4ca5c801a313
616	HNS 54500/WH/XL	WHITE YOUTH TEE		WHITE YOUTH TEE			733779		911a2a90-25b0-cf93-e814-4ca5c82dbd13
617	HNS 54500/WH/XS	WHITE YOUTH TEE		WHITE YOUTH TEE			733774		911a2a90-25b0-cf93-e814-4ca5a024da13
618	HNS 5480/LM/XS	LIME YOUTH TEE		LIME YOUTH TEE			867358		911a2a90-25b0-cf93-e814-4ca5b846f513
619	HNS 5586/BK/2X	BLACK L/S TEE		BLACK L/S TEE			977228		911a2a90-25b0-cf93-e814-4ca560001114
620	HNS 5586/BK/3X	BLACK L/S TEE		BLACK L/S TEE			977229		911a2a90-25b0-cf93-e814-4ca5e0762914
621	HNS 5586/BK/L	BLACK L/S TEE		BLACK L/S TEE			977226		911a2a90-25b0-cf93-e814-4ca5483d4614
622	HNS 5586/BK/M	BLACK L/S TEE		BLACK L/S TEE			977225		911a2a90-25b0-cf93-e814-4ca550e76114
623	HNS 5586/BK/S	BLACK L/S TEE		BLACK L/S TEE			977223		911a2a90-25b0-cf93-e814-4ca530807a14
624	HNS 5586/BK/XL	BLACK L/S TEE		BLACK L/S TEE			977227		911a2a90-25b0-cf93-e814-4ca5a0979314
625	HNS 5586/NV/2X	NAVY L/S TEE		NAVY L/S TEE			977240		911a2a90-25b0-cf93-e814-4ca58056ae14
626	HNS 5586/NV/3X	NAVY L/S TEE		NAVY L/S TEE			977235		911a2a90-25b0-cf93-e814-4ca5d846ca14
627	HNS 5586/NV/L	NAVY L/S TEE		NAVY L/S TEE			977233		911a2a90-25b0-cf93-e814-4ca5b8f2e314
628	HNS 5586/NV/M	NAVY L/S TEE		NAVY L/S TEE			977232		911a2a90-25b0-cf93-e814-4ca5a0f10115
629	HNS 5586/NV/S	NAVY L/S TEE		NAVY L/S TEE			977231		911a2a90-25b0-cf93-e814-4ca5088b1915
630	HNS 5586/NV/XL	NAVY L/S TEE		NAVY L/S TEE			977234		911a2a90-25b0-cf93-e814-4ca580393415
631	HNS 5586/WH/2X	WHITE L/S TEE		WHITE L/S TEE			827143		911a2a90-25b0-cf93-e814-4ca508ac5215
632	HNS 5586/WH/L	WHITE L/S TEE		WHITE L/S TEE			827140		911a2a90-25b0-cf93-e814-4ca500996d15
633	HNS 5586/WH/M	WHITE L/S TEE		WHITE L/S TEE			827128		911a2a90-25b0-cf93-e814-4ca5b02d8815
634	HNS 5586/WH/S	WHITE L/S TEE		WHITE L/S TEE			821980		911a2a90-25b0-cf93-e814-4ca5e090a415
635	HNS 5586/WH/XL	WHITE L/S TEE		WHITE L/S TEE			827141		911a2a90-25b0-cf93-e814-4ca54056c015
