extractseqno	prod	source-desc-name	attributegrp	descrip1	descrip2	descrip3	lookupnm	user24	rowpointer
184	GIL 18000/BK/L	BLACK SWEATSHIRT		BLACK SWEATSHIRT			160220		911a2a90-25b0-cf93-e814-49a5f8da5f0f
185	GIL 18000/BK/M	BLACK SWEATSHIRT		BLACK SWEATSHIRT			160217		911a2a90-25b0-cf93-e814-49a54840780f
186	GIL 18000/BK/S	BLACK SWEATSHIRT		BLACK SWEATSHIRT			466583		911a2a90-25b0-cf93-e814-49a5e0b2900f
187	GIL 18000/BK/XL	BLACK SWEATSHIRT		BLACK SWEATSHIRT			160222		911a2a90-25b0-cf93-e814-49a5b844a90f
188	GIL 18000/CB/2X	CAROLINA BLUE SWEATSHIRT		CAROLINA BLUE SWEATSHIRT			727948		911a2a90-25b0-cf93-e814-49a54808c40f
189	GIL 18000/CB/3X	CAROLINA BLUE SWEATSHIRT		CAROLINA BLUE SWEATSHIRT			380122		911a2a90-25b0-cf93-e814-49a5483add0f
190	GIL 18000/CB/L	CAROLINA BLUE SWEATSHIRT		CAROLINA BLUE SWEATSHIRT			341356		911a2a90-25b0-cf93-e814-5ca5d0622171
191	GIL 18000/CB/M	CAROLINA BLUE SWEATSHIRT		CAROLINA BLUE SWEATSHIRT			784467		911a2a90-25b0-cf93-e814-49a560b3f60f
192	GIL 18000/CB/S	CAROLINA BLUE SWEATSHIRT		CAROLINA BLUE SWEATSHIRT			269237		911a2a90-25b0-cf93-e814-49a590ec1910
193	GIL 18000/CB/XL	CAROLINA BLUE CREWNECK S WEATSHIRT		CAROLINA BLUE CREWNECK S	WEATSHIRT		488313		911a2a90-25b0-cf93-e814-49a578be3210
194	GIL 18000/CD/2X	CARDINAL RED SWEATSHIRT		CARDINAL RED SWEATSHIRT			829786		911a2a90-25b0-cf93-e814-49a520074c10
195	GIL 18000/CD/3X	CARDINAL RED SWEATSHIRT		CARDINAL RED SWEATSHIRT			440131		911a2a90-25b0-cf93-e814-49a5f8b16410
196	GIL 18000/CD/L	CARDINAL RED SWEATSHIRT		CARDINAL RED SWEATSHIRT			829782		911a2a90-25b0-cf93-e814-49a5884f7d10
197	GIL 18000/CD/M	CARDINAL RED SWEATSHIRT		CARDINAL RED SWEATSHIRT			829779		911a2a90-25b0-cf93-e814-49a5b8ca9510
198	GIL 18000/CD/S	CARDINAL SWEATSHIRT		CARDINAL SWEATSHIRT			556217		911a2a90-25b0-cf93-e814-49a5a858ae10
199	GIL 18000/CD/XL	CARDINAL RED SWEATSHIRT		CARDINAL RED SWEATSHIRT			829784		911a2a90-25b0-cf93-e814-49a5f8efc610
200	GIL 18000/CH/2X	CHARCOAL SWEATSHIRT		CHARCOAL SWEATSHIRT			767143		911a2a90-25b0-cf93-e814-49a5a051e010
201	GIL 18000/CH/3X	CHARCOAL SWEATSHIRT		CHARCOAL SWEATSHIRT			355809		911a2a90-25b0-cf93-e814-49a54804f910
202	GIL 18000/CH/4X	CHARCOAL SWEATSHIRT		CHARCOAL SWEATSHIRT			536130		911a2a90-25b0-cf93-e814-49a520961111
203	GIL 18000/CH/L	CHARCOAL SWEATSHIRT		CHARCOAL SWEATSHIRT			767140		911a2a90-25b0-cf93-e814-49a5a82c2a11
204	GIL 18000/CH/M	CHARCOAL SWEATSHIRT		CHARCOAL SWEATSHIRT			767139		911a2a90-25b0-cf93-e814-49a528bc4211
205	GIL 18000/CH/S	CHARCOAL SWEATSHIRT		CHARCOAL SWEATSHIRT			767135		911a2a90-25b0-cf93-e814-49a570a45d11
206	GIL 18000/CH/XL	CHARCOAL SWEATSHIRT		CHARCOAL SWEATSHIRT			767142		911a2a90-25b0-cf93-e814-49a5d0d37811
207	GIL 18000/CHR/2X	CHERRY RED SWEATSHIRT		CHERRY RED SWEATSHIRT			295546		911a2a90-25b0-cf93-e814-49a538749311
208	GIL 18000/CHR/L	CHERRY RED CREWNECK SWEA TSHIRT		CHERRY RED CREWNECK SWEA	TSHIRT		994274		911a2a90-25b0-cf93-e814-49a55839ae11
209	GIL 18000/CHR/XL	CHERRY RED SWEATSHIRT		CHERRY RED SWEATSHIRT			535591		911a2a90-25b0-cf93-e814-49a5f048ca11
210	GIL 18000/DC/2X	DARK CHOCOLATE SWEATSHIR T		DARK CHOCOLATE SWEATSHIR	T		829415		911a2a90-25b0-cf93-e814-49a58858e611
211	GIL 18000/DC/3X	DARK CHOCOLATE SWEATSHIR T		DARK CHOCOLATE SWEATSHIR	T		8080		911a2a90-25b0-cf93-e814-49a5007e0212
212	GIL 18000/DC/4X	DARK CHOCOLATE SWEATSHIR T		DARK CHOCOLATE SWEATSHIR	T		401805		911a2a90-25b0-cf93-e814-49a5706a1e12
213	GIL 18000/DC/L	DARK CHOCOLATE SWEATSHIR T		DARK CHOCOLATE SWEATSHIR	T		829411		911a2a90-25b0-cf93-e814-49a508163a12
214	GIL 18000/DC/M	DARK CHOCOLATE SWEATSHIR T		DARK CHOCOLATE SWEATSHIR	T		8077		911a2a90-25b0-cf93-e814-49a5a0f35512
215	GIL 18000/DC/XL	DARK CHOCOLATE SWEATSHIR T		DARK CHOCOLATE SWEATSHIR	T		829413		911a2a90-25b0-cf93-e814-49a550697112
216	GIL 18000/DH/2X	DARK HEATHER SWEATSHIRT		DARK HEATHER SWEATSHIRT			817239		911a2a90-25b0-cf93-e814-49a510578c12
217	GIL 18000/DH/3X	DARK HEATHER SWEATSHIRT		DARK HEATHER SWEATSHIRT			380901		911a2a90-25b0-cf93-e814-49a5887ca812
218	GIL 18000/DH/4X	DARK HEATHER SWEATSHIRT		DARK HEATHER SWEATSHIRT			380902		911a2a90-25b0-cf93-e814-49a5886ac412
219	GIL 18000/DH/5X	DARK HEATHER SWEATSHIRT		DARK HEATHER SWEATSHIRT			1104904		911a2a90-25b0-cf93-e814-49a5f824e012
220	GIL 18000/DH/L	DARK HEATHER SWEATSHIRT		DARK HEATHER SWEATSHIRT			817238		911a2a90-25b0-cf93-e814-49a5a8e5fb12
221	GIL 18000/DH/M	DARK HEATHER SWEATSHIRT		DARK HEATHER SWEATSHIRT			817237		911a2a90-25b0-cf93-e814-49a5c8011513
222	GIL 18000/DH/S	DARK HEATHER SWEATSHIRT		DARK HEATHER SWEATSHIRT			156670		911a2a90-25b0-cf93-e814-49a578fa2f13
223	GIL 18000/DH/XL	DARK HEATHER SWEATSHIRT		DARK HEATHER SWEATSHIRT			341353		911a2a90-25b0-cf93-e814-5ca568393a71
224	GIL 18000/FG/2X	FOREST GREEN SWEATSHIRT		FOREST GREEN SWEATSHIRT			796892		911a2a90-25b0-cf93-e814-49a5903b4a13
225	GIL 18000/FG/3X	FOREST GREEN SWEATSHIRT		FOREST GREEN SWEATSHIRT			796902		911a2a90-25b0-cf93-e814-49a5d0fc6113
226	GIL 18000/FG/4X	FOREST GREEN SWEATSHIRT		FOREST GREEN SWEATSHIRT			796894		911a2a90-25b0-cf93-e814-49a570637913
227	GIL 18000/FG/L	FOREST GREEN SWEATSHIRT		FOREST GREEN SWEATSHIRT			541450		911a2a90-25b0-cf93-e814-49a548c99013
228	GIL 18000/FG/M	FOREST GREEN SWEATSHIRT		FOREST GREEN SWEATSHIRT			796888		911a2a90-25b0-cf93-e814-49a52856ab13
229	GIL 18000/FG/S	FOREST GREEN SWEATSHIRT		FOREST GREEN SWEATSHIRT			940535		911a2a90-25b0-cf93-e814-49a5c045c413
230	GIL 18000/FG/XL	FOREST GREEN SWEATSHIRT		FOREST GREEN SWEATSHIRT			158858		911a2a90-25b0-cf93-e814-49a5280bdd13
231	GIL 18000/GA/L	GARNET SWEATSHIRT		GARNET SWEATSHIRT			815259		911a2a90-25b0-cf93-e814-49a51079f513
232	GIL 18000/GA/M	GARNET SWEATSHIRT		GARNET SWEATSHIRT			815258		911a2a90-25b0-cf93-e814-49a5f8e60d14
233	GIL 18000/GA/S	GARNET SWEATSHIRT		GARNET SWEATSHIRT			682143		911a2a90-25b0-cf93-e814-49a538252614
234	GIL 18000/GA/XL	GARNET SWEATSHIRT		GARNET SWEATSHIRT			815260		911a2a90-25b0-cf93-e814-49a578693d14
235	GIL 18000/GD/2X	GOLD CREWNECK SWEATSHIRT		GOLD CREWNECK SWEATSHIRT			562876		911a2a90-25b0-cf93-e814-49a578565514
236	GIL 18000/GD/3X	GOLD SWEATSHIRT		GOLD SWEATSHIRT			275576		911a2a90-25b0-cf93-e814-49a590586d14
237	GIL 18000/GD/L	GOLD CREWNECK SWEATSHIRT		GOLD CREWNECK SWEATSHIRT			796260		911a2a90-25b0-cf93-e814-49a578308514
238	GIL 18000/GD/M	GOLD SWEATSHIRT		GOLD SWEATSHIRT			556014		911a2a90-25b0-cf93-e814-49a5b81d9e14
239	GIL 18000/GD/XL	GOLD CREWNECK SWEATSHIRT		GOLD CREWNECK SWEATSHIRT			562874		911a2a90-25b0-cf93-e814-49a56860b514
240	GIL 18000/GH/2X	GRAPHITE HEATHER SWEATSH IRT		GRAPHITE HEATHER SWEATSH	IRT		154200		911a2a90-25b0-cf93-e814-49a56834cd14
241	GIL 18000/GH/3X	GRAPHITE HEATHER SWEATSH IRT		GRAPHITE HEATHER SWEATSH	IRT		430509		911a2a90-25b0-cf93-e814-49a5a001e614
242	GIL 18000/GH/4X	GRAPHITE HEATHER SWEATSH IRT		GRAPHITE HEATHER SWEATSH	IRT		991453		911a2a90-25b0-cf93-e814-49a508bb0015
243	GIL 18000/GH/L	GRAPHITE HEATHER SWEATSH IRT		GRAPHITE HEATHER SWEATSH	IRT		428072		911a2a90-25b0-cf93-e814-49a530c51915
244	GIL 18000/GH/M	GRAPHITE HEATHER SWEATSH IRT		GRAPHITE HEATHER SWEATSH	IRT		113972		911a2a90-25b0-cf93-e814-49a5187e3215
245	GIL 18000/GH/S	GRAPHITE HEATHER SWEATSH IRT		GRAPHITE HEATHER SWEATSH	IRT		428070		911a2a90-25b0-cf93-e814-49a510904b15
246	GIL 18000/GH/XL	GRAPHITE HEATHER SWEATSH IRT		GRAPHITE HEATHER SWEATSH	IRT		950020		911a2a90-25b0-cf93-e814-49a5a8e36415
247	GIL 18000/HDM/2X	HTHR DK MAROON CREWNECK SWEATS		HTHR DK MAROON CREWNECK	SWEATS		1048629		911a2a90-25b0-cf93-e814-49a5882b7e15
248	GIL 18000/HDM/L	HTHR DK MAROON CREWNECK SWEATSH		HTHR DK MAROON CREWNECK	SWEATSH		1048633		911a2a90-25b0-cf93-e814-49a5c05c9715
249	GIL 18000/HDM/M	HTHR DK MAROON CREWNECK SWEATSH		HTHR DK MAROON CREWNECK	SWEATSH		1048634		911a2a90-25b0-cf93-e814-49a5a892b015
250	GIL 18000/HDM/S	HTHR DK MAROON CREWNECK SWEATSH		HTHR DK MAROON CREWNECK	SWEATSH		1048639		911a2a90-25b0-cf93-e814-49a5089cc915
251	GIL 18000/HDM/XL	HTHR DK MAROON CREWNECK SWEATS		HTHR DK MAROON CREWNECK	SWEATS		1048630		911a2a90-25b0-cf93-e814-49a540b4e215
252	GIL 18000/HL/2X	HELICONIA SWEATSHIRT		HELICONIA SWEATSHIRT			767148		911a2a90-25b0-cf93-e814-49a538f8fb15
253	GIL 18000/HL/L	HELICONIA SWEATSHIRT		HELICONIA SWEATSHIRT			767147		911a2a90-25b0-cf93-e814-49a5001f1716
254	GIL 18000/HL/M	HELICONIA SWEATSHIRT		HELICONIA SWEATSHIRT			901623		911a2a90-25b0-cf93-e814-49a568483016
255	GIL 18000/HL/S	HELICONIA SWEATSHIRT		HELICONIA SWEATSHIRT			767146		911a2a90-25b0-cf93-e814-49a5d0134816
256	GIL 18000/HL/XL	HELICONIA SWEATSHIRT		HELICONIA SWEATSHIRT			901624		911a2a90-25b0-cf93-e814-49a578436116
257	GIL 18000/HSC/L	HTR SPORT SCARLET RED CR EWNECK		HTR SPORT SCARLET RED CR	EWNECK		1111220		911a2a90-25b0-cf93-e814-53a568d9deee
258	GIL 18000/HSG/2X	HTHR SP DK GREEN CREW SW EATER		HTHR SP DK GREEN CREW SW	EATER		914237		911a2a90-25b0-cf93-e814-49a530047a16
259	GIL 18000/HSG/L	HTHR SP DK GREEN CREW SW EATER		HTHR SP DK GREEN CREW SW	EATER		914244		911a2a90-25b0-cf93-e814-49a528e49216
260	GIL 18000/HSG/M	HTHR SP DK GREEN CREW SW EATER		HTHR SP DK GREEN CREW SW	EATER		914246		911a2a90-25b0-cf93-e814-49a588a2ab16
261	GIL 18000/HSG/S	HTHR SP DK GREEN CREW SW EATER		HTHR SP DK GREEN CREW SW	EATER		914250		911a2a90-25b0-cf93-e814-49a54800c516
262	GIL 18000/HSG/XL	HTHR SP DK GREEN CREW SW EATER		HTHR SP DK GREEN CREW SW	EATER		914241		911a2a90-25b0-cf93-e814-49a5e8dddd16
263	GIL 18000/HSM/2X	HTR SPORT DK MAROON SWEA TSHIRT		HTR SPORT DK MAROON SWEA	TSHIRT		427903		911a2a90-25b0-cf93-e814-49a53068f716
264	GIL 18000/HSM/3X	HTR SPORT DK MAROON SWEA TSHIRT		HTR SPORT DK MAROON SWEA	TSHIRT		430430		911a2a90-25b0-cf93-e814-49a558bd1017
265	GIL 18000/HSM/4X	HTR SPORT DK MAROON SWEA TSHIRT		HTR SPORT DK MAROON SWEA	TSHIRT		430433		911a2a90-25b0-cf93-e814-49a568d82b17
266	GIL 18000/HSM/L	HTR SPORT MAROON SWEATSH IRT		HTR SPORT MAROON SWEATSH	IRT		661843		911a2a90-25b0-cf93-e814-49a5c82c4517
267	GIL 18000/HSM/M	HTR SPORT DK MAROON SWEA TSHIRT		HTR SPORT DK MAROON SWEA	TSHIRT		661413		911a2a90-25b0-cf93-e814-49a548075e17
268	GIL 18000/HSM/XL	HTR SPORT DK MAROON SWEA TSHIRT		HTR SPORT DK MAROON SWEA	TSHIRT		432779		911a2a90-25b0-cf93-e814-49a530d97617
269	GIL 18000/HSN/L	HTR SPORT DK NAVY SWEATS HIRT		HTR SPORT DK NAVY SWEATS	HIRT		661423		911a2a90-25b0-cf93-e814-49a5f8c08f17
270	GIL 18000/HSN/M	HTR SPORT DK NAVY SWEATS HIRT		HTR SPORT DK NAVY SWEATS	HIRT		420329		911a2a90-25b0-cf93-e814-49a5c8afa817
271	GIL 18000/HSR/2X	HTR SPORT SCARLET RD SWE ATSHRT		HTR SPORT SCARLET RD SWE	ATSHRT		556125		911a2a90-25b0-cf93-e814-49a51879c117
272	GIL 18000/HSR/3X	HTR SPORT SCARLET RD SWE ATSHRT		HTR SPORT SCARLET RD SWE	ATSHRT		556122		911a2a90-25b0-cf93-e814-49a510dcd917
273	GIL 18000/HSR/L	HTR SPORT ROYAL SWEATSHI RT		HTR SPORT ROYAL SWEATSHI	RT		556012		911a2a90-25b0-cf93-e814-49a50839f317
274	GIL 18000/HSR/S	HTR SPORT SCARLET RD SWE ATSHIRT		HTR SPORT SCARLET RD SWE	ATSHIRT		556216		911a2a90-25b0-cf93-e814-49a5584d0c18
275	GIL 18000/IH/XL	IRISH GREEN SWEATSHIRT		IRISH GREEN SWEATSHIRT			194350		911a2a90-25b0-cf93-e814-49a5e8b92818
276	GIL 18000/IN/2X	INDIGO BLUE SWEATSHIRT		INDIGO BLUE SWEATSHIRT			760830		911a2a90-25b0-cf93-e814-49a550d74318
277	GIL 18000/IN/3X	INDIGO BLUE CREATSHIRT		INDIGO BLUE CREATSHIRT			760834		911a2a90-25b0-cf93-e814-49a5e84f5b18
278	GIL 18000/IN/L	INDIGO BLUE SWEATSHIRT		INDIGO BLUE SWEATSHIRT			760828		911a2a90-25b0-cf93-e814-49a508727318
279	GIL 18000/IN/M	INDIGO BLUE SWEATSHIRT		INDIGO BLUE SWEATSHIRT			760827		911a2a90-25b0-cf93-e814-49a5f0628b18
280	GIL 18000/IN/S	INDIGO BLUE CREATSHIRT		INDIGO BLUE CREATSHIRT			790920		911a2a90-25b0-cf93-e814-49a5c85ea318
281	GIL 18000/IN/XL	INDIGO BLUE SWEATSHIRT		INDIGO BLUE SWEATSHIRT			760829		911a2a90-25b0-cf93-e814-49a57049bb18
282	GIL 18000/IR/2X	IRISH GREEN SWEATSHIRT		IRISH GREEN SWEATSHIRT			295529		911a2a90-25b0-cf93-e814-49a5e04dd318
283	GIL 18000/IR/3X	IRISH GREEN SWEATSHIRT		IRISH GREEN SWEATSHIRT			556123		911a2a90-25b0-cf93-e814-49a5c86aec18
284	GIL 18000/IR/4X	IRISH GREEN SWEATSHIRT		IRISH GREEN SWEATSHIRT			720574		911a2a90-25b0-cf93-e814-49a5884b0519
285	GIL 18000/IR/L	IRISH GREEN SWEATSHIRT		IRISH GREEN SWEATSHIRT			829776		911a2a90-25b0-cf93-e814-49a570d21d19
286	GIL 18000/IR/M	IRISH GREEN SWEATSHIRT		IRISH GREEN SWEATSHIRT			448509		911a2a90-25b0-cf93-e814-49a530fe3619
287	GIL 18000/IR/S	IRISH GREEN SWEATSHIRT		IRISH GREEN SWEATSHIRT			448507		911a2a90-25b0-cf93-e814-49a5a81c5019
288	GIL 18000/IR/XL	IRISH GREEN SWEATSHIRT		IRISH GREEN SWEATSHIRT			829778		911a2a90-25b0-cf93-e814-49a5085f6c19
289	GIL 18000/KI/XL	KIWI SWEATSHIRT		KIWI SWEATSHIRT			319120		911a2a90-25b0-cf93-e814-49a5189f8519
290	GIL 18000/LB/3X	LIGHT BLUE SWEATSHIRT		LIGHT BLUE SWEATSHIRT			973522		911a2a90-25b0-cf93-e814-49a538d49e19
291	GIL 18000/LB/L	LIGHT BLUE CREWNECK SWEA TSHIRT		LIGHT BLUE CREWNECK SWEA	TSHIRT		819678		911a2a90-25b0-cf93-e814-49a5501bb819
292	GIL 18000/LB/M	LIGHT BLUE SWEATSHIRT		LIGHT BLUE SWEATSHIRT			405140		911a2a90-25b0-cf93-e814-49a5d847d119
293	GIL 18000/LB/S	LIGHT BLUE SWEATSHIRT		LIGHT BLUE SWEATSHIRT			472720		911a2a90-25b0-cf93-e814-49a5a061ea19
294	GIL 18000/LB/XL	LIGHT BLUE SWEATSHIRT		LIGHT BLUE SWEATSHIRT			729747		911a2a90-25b0-cf93-e814-49a5507f031a
295	GIL 18000/LE/L	LEGION BLUE SWEATSHIRT		LEGION BLUE SWEATSHIRT			420331		911a2a90-25b0-cf93-e814-49a548c31c1a
296	GIL 18000/LE/M	LEGION BLUE SWEATSHIRT		LEGION BLUE SWEATSHIRT			420330		911a2a90-25b0-cf93-e814-49a580f4351a
297	GIL 18000/LE/XL	LEGION BLUE SWEATSHIRT		LEGION BLUE SWEATSHIRT			253343		911a2a90-25b0-cf93-e814-49a5c0004e1a
298	GIL 18000/LP/L	LIGHT PINK SWEATSHIRT		LIGHT PINK SWEATSHIRT			815941		911a2a90-25b0-cf93-e814-49a56042671a
299	GIL 18000/LP/M	LIGHT PINK SWEATSHIRT		LIGHT PINK SWEATSHIRT			380339		911a2a90-25b0-cf93-e814-49a5a061801a
300	GIL 18000/LP/S	LIGHT PINK SWEATSHIRT		LIGHT PINK SWEATSHIRT			248280		911a2a90-25b0-cf93-e814-49a5507f991a
301	GIL 18000/LP/XL	LIGHT PINK SWEATSHIRT		LIGHT PINK SWEATSHIRT			249279		911a2a90-25b0-cf93-e814-49a5f895b21a
302	GIL 18000/MA/2X	MAROON SWEATSHIRT		MAROON SWEATSHIRT			820999		911a2a90-25b0-cf93-e814-49a5e0cbcb1a
303	GIL 18000/MA/3X	MAROON SWEATSHIRT		MAROON SWEATSHIRT			556081		911a2a90-25b0-cf93-e814-49a53018e41a
304	GIL 18000/MA/L	MAROON SWEATSHIRT		MAROON SWEATSHIRT			785912		911a2a90-25b0-cf93-e814-49a5d847fd1a
305	GIL 18000/MA/M	MAROON SWEATSHIRT		MAROON SWEATSHIRT			797424		911a2a90-25b0-cf93-e814-49a598c4151b
306	GIL 18000/MA/S	MAROON SWEATSHIRT		MAROON SWEATSHIRT			454708		911a2a90-25b0-cf93-e814-49a5e0542e1b
307	GIL 18000/MA/XL	MAROON SWEATSHIRT		MAROON SWEATSHIRT			820996		911a2a90-25b0-cf93-e814-49a5987f461b
308	GIL 18000/MI/2X	MILITARY GREEN SWEATSHIR T		MILITARY GREEN SWEATSHIR	T		829770		911a2a90-25b0-cf93-e814-49a5987f5f1b
309	GIL 18000/MI/3X	MILITARY GREEN SWEATSHIR T		MILITARY GREEN SWEATSHIR	T		73784		911a2a90-25b0-cf93-e814-49a57043781b
310	GIL 18000/MI/L	MILITARY GREEN SWEATSHIR T		MILITARY GREEN SWEATSHIR	T		341342		911a2a90-25b0-cf93-e814-5ca508505671
311	GIL 18000/MI/M	MILITARY GREEN SWEATSHIR T		MILITARY GREEN SWEATSHIR	T		829428		911a2a90-25b0-cf93-e814-49a5d01a911b
312	GIL 18000/MI/S	MILITARY GREEN CREWNECK SWEATSHI		MILITARY GREEN CREWNECK	SWEATSHI		1015187		911a2a90-25b0-cf93-e814-49a5b8a1a91b
313	GIL 18000/MI/XL	MILITARY GREEN SWEATSHIR T		MILITARY GREEN SWEATSHIR	T		829767		911a2a90-25b0-cf93-e814-49a58070c21b
314	GIL 18000/MT/L	MINT GREEN SWEATSHIRT		MINT GREEN SWEATSHIRT			432611		911a2a90-25b0-cf93-e814-49a590efdd1b
315	GIL 18000/NV/2X	NAVY SWEATSHIRT		NAVY SWEATSHIRT			975748		911a2a90-25b0-cf93-e814-49a58090f71b
316	GIL 18000/NV/3X	NAVY SWEATSHIRT		NAVY SWEATSHIRT			901530		911a2a90-25b0-cf93-e814-49a5406b111c
317	GIL 18000/NV/4X	NAVY SWEATSHIRT		NAVY SWEATSHIRT			982788		911a2a90-25b0-cf93-e814-49a590922b1c
318	GIL 18000/NV/5X	NAVY SWEATSHIRT		NAVY SWEATSHIRT			842826		911a2a90-25b0-cf93-e814-49a5c0e8451c
319	GIL 18000/NV/L	NAVY SWEATSHIRT		NAVY SWEATSHIRT			154770		911a2a90-25b0-cf93-e814-49a5f0765f1c
320	GIL 18000/NV/M	NAVY SWEATSHIRT		NAVY SWEATSHIRT			784456		911a2a90-25b0-cf93-e814-49a570f47a1c
321	GIL 18000/NV/S	NAVY SWEATSHIRT		NAVY SWEATSHIRT			826797		911a2a90-25b0-cf93-e814-49a5a0e6941c
322	GIL 18000/NV/XL	NAVY SWEATSHIRT		NAVY SWEATSHIRT			975746		911a2a90-25b0-cf93-e814-49a50093b01c
323	GIL 18000/NV/XS	NAVY CREWNECK SWEATSHIRT		NAVY CREWNECK SWEATSHIRT			852061		911a2a90-25b0-cf93-e814-49a508e5c91c
324	GIL 18000/OR/2X	ORANGE SWEATSHIRT		ORANGE SWEATSHIRT			815239		911a2a90-25b0-cf93-e814-49a5a09ce31c
325	GIL 18000/OR/3X	ORANGE SWEATSHIRT		ORANGE SWEATSHIRT			535586		911a2a90-25b0-cf93-e814-49a5d0a1fe1c
326	GIL 18000/OR/L	ORANGE SWEATSHIRT		ORANGE SWEATSHIRT			821003		911a2a90-25b0-cf93-e814-49a500f2191d
327	GIL 18000/OR/M	ORANGE SWEATSHIRT		ORANGE SWEATSHIRT			208474		911a2a90-25b0-cf93-e814-49a578a0341d
328	GIL 18000/OR/S	ORANGE SWEATSHIRT		ORANGE SWEATSHIRT			119672		911a2a90-25b0-cf93-e814-49a570104f1d
329	GIL 18000/OR/XL	ORANGE SWEATSHIRT		ORANGE SWEATSHIRT			815226		911a2a90-25b0-cf93-e814-49a5a0b1691d
330	GIL 18000/PA/XL	PAPRIKA SWEATSHIRT		PAPRIKA SWEATSHIRT			402247		911a2a90-25b0-cf93-e814-49a540c2861d
331	GIL 18000/PL/L	PLUM SWEATSHIRT		PLUM SWEATSHIRT			443839		911a2a90-25b0-cf93-e814-49a580c2a01d
332	GIL 18000/PL/XL	PLUM SWEATSHIRT		PLUM SWEATSHIRT			253341		911a2a90-25b0-cf93-e814-49a5d034bb1d
333	GIL 18000/PU/L	PURPLE SWEATSHIRT		PURPLE SWEATSHIRT			440012		911a2a90-25b0-cf93-e814-49a5b858d71d
334	GIL 18000/PU/M	PURPLE SWEATSHIRT		PURPLE SWEATSHIRT			661428		911a2a90-25b0-cf93-e814-49a5780d531e
335	GIL 18000/PU/S	PURPLE SWEATSHIRT		PURPLE SWEATSHIRT			635334		911a2a90-25b0-cf93-e814-49a580f2791e
336	GIL 18000/PU/XL	PURPLE SWEATSHIRT		PURPLE SWEATSHIRT			950201		911a2a90-25b0-cf93-e814-49a5d81da11e
337	GIL 18000/RB/2X	ROYAL BLUE SWEATSHIRT		ROYAL BLUE SWEATSHIRT			880174		911a2a90-25b0-cf93-e814-49a558a4c71e
338	GIL 18000/RB/3X	ROYAL BLUE SWEATSHIRT		ROYAL BLUE SWEATSHIRT			880176		911a2a90-25b0-cf93-e814-49a54839e31e
339	GIL 18000/RB/4X	ROYAL BLUE SWEATSHIRT		ROYAL BLUE SWEATSHIRT			880181		911a2a90-25b0-cf93-e814-49a57801041f
340	GIL 18000/RB/5X	ROYAL BLUE SWEATSHIRT		ROYAL BLUE SWEATSHIRT			880182		911a2a90-25b0-cf93-e814-49a5b03f1f1f
341	GIL 18000/RB/L	ROYAL BLUE SWEATSHIRT		ROYAL BLUE SWEATSHIRT			880170		911a2a90-25b0-cf93-e814-49a5207d3a1f
342	GIL 18000/RB/M	ROYAL BLUE SWEATSHIRT		ROYAL BLUE SWEATSHIRT			880167		911a2a90-25b0-cf93-e814-49a5e00d581f
343	GIL 18000/RB/S	ROYAL BLUE SWEATSHIRT		ROYAL BLUE SWEATSHIRT			880165		911a2a90-25b0-cf93-e814-49a5b08d761f
344	GIL 18000/RB/XL	ROYAL BLUE SWEATSHIRT		ROYAL BLUE SWEATSHIRT			880172		911a2a90-25b0-cf93-e814-49a5781f951f
345	GIL 18000/RD/2X	RED SWEATSHIRT		RED SWEATSHIRT			160271		911a2a90-25b0-cf93-e814-49a52857b21f
346	GIL 18000/RD/3X	RED SWEATSHIRT		RED SWEATSHIRT			945079		911a2a90-25b0-cf93-e814-49a5c085cd1f
347	GIL 18000/RD/4X	RED SWEATSHIRT		RED SWEATSHIRT			720576		911a2a90-25b0-cf93-e814-49a550bbee1f
348	GIL 18000/RD/L	RED SWEATSHIRT		RED SWEATSHIRT			845569		911a2a90-25b0-cf93-e814-49a5c0ae0d20
349	GIL 18000/RD/M	RED SWEATSHIRT		RED SWEATSHIRT			215551		911a2a90-25b0-cf93-e814-49a540ee2a20
350	GIL 18000/RD/S	RED SWEATSHIRT		RED SWEATSHIRT			945081		911a2a90-25b0-cf93-e814-49a5e8a04320
351	GIL 18000/RD/XL	RED SWEATSHIRT		RED SWEATSHIRT			845571		911a2a90-25b0-cf93-e814-49a580975f20
352	GIL 18000/SA/2X	SAPPHIRE SWEATSHIRT		SAPPHIRE SWEATSHIRT			926287		911a2a90-25b0-cf93-e814-49a560e77f20
353	GIL 18000/SA/3X	SAPPHIRE CREWNECK SWEATS HIRT		SAPPHIRE CREWNECK SWEATS	HIRT		1019766		911a2a90-25b0-cf93-e814-49a5c02aa020
354	GIL 18000/SA/L	SAPPHIRE SWEATSHIRT		SAPPHIRE SWEATSHIRT			796267		911a2a90-25b0-cf93-e814-49a51071b920
355	GIL 18000/SA/M	SAPPHIRE SWEATSHIRT		SAPPHIRE SWEATSHIRT			926285		911a2a90-25b0-cf93-e814-49a5f8cbd020
356	GIL 18000/SA/S	SAPPHIRE SWEATSHIRT		SAPPHIRE SWEATSHIRT			926284		911a2a90-25b0-cf93-e814-49a5a885e920
357	GIL 18000/SA/XL	SAPPHIRE SWEATSHIRT		SAPPHIRE SWEATSHIRT			926286		911a2a90-25b0-cf93-e814-49a590320421
358	GIL 18000/SD/2X	SAND SWEATSHIRT		SAND SWEATSHIRT			458812		911a2a90-25b0-cf93-e814-49a568572a21
