extractseqno,prod,source-desc-name,attributegrp,descrip1,descrip2,descrip3,lookupnm,user24,rowpointer,_join_key,desc_src_www,trimmed_flag,feedback
88,APP CG-3150S,1/2 .312-.437 LT CORD CO NN,,1/2 .312-.437 LT CORD CO,NN,"cg 3150s 1 2 .312 .437 lt liquid tight strain relief cord connector nn 18116 """" or inch stl l t crd and cbl connector",18116,,b95d65c6-81a4-73a6-d314-d8e7f08e93cc,18116,"cg 3150s 1 2 .312 .437 lt liquid tight strain relief cord connector nn """" or inch stl l t crd and cbl connector",no,
89,APP CG-3750,1/2 .375-.500 LT CORD CO NN ALUM,,1/2 .375-.500 LT CORD CO,NN ALUM,"cg 3750 1 2 .375 .500 lt liquid tight strain relief cord connector nn aluminum 387291 c """" or inch l t crd and cbl connector",387291,,b95d65c6-81a4-73a6-d314-d8e7408fc0cc,387291,"cg 3750 1 2 .375 .500 lt liquid tight strain relief cord connector nn aluminum c """" or inch l t crd and cbl connector",no,
90,APP CG-3750S,1/2 .375-.500 LT CORD CO NN,,1/2 .375-.500 LT CORD CO,NN,"cg 3750s 1 2 .375 .500 lt liquid tight strain relief cord connector nn 18121 """" or inch stl l t crd and cbl connector",18121,,b95d65c6-81a4-73a6-d314-d8e788aeefcc,18121,"cg 3750s 1 2 .375 .500 lt liquid tight strain relief cord connector nn """" or inch stl l t crd and cbl connector",no,
91,APP CG-3775S,3/4 .375-.500 LT CORD CO NN,,3/4 .375-.500 LT CORD CO,NN,"cg 3775s 3 4 .375 .500 lt liquid tight strain relief cord connector nn 52139 """" or inch stl l t crd and cbl connector",52139,,b95d65c6-81a4-73a6-d314-d8e7b82d31cd,52139,"cg 3775s 3 4 .375 .500 lt liquid tight strain relief cord connector nn """" or inch stl l t crd and cbl connector",no,
92,APP CG-5050,1/2 .500-.625 LT CORD CO NN ALUM,,1/2 .500-.625 LT CORD CO,NN ALUM,"cg 5050 1 2 .500 .625 lt liquid tight strain relief cord connector nn aluminum 657724 c """" or inch l t crd and cbl connector",657724,,b95d65c6-81a4-73a6-d314-d8e7f88e52ce,657724,"cg 5050 1 2 .500 .625 lt liquid tight strain relief cord connector nn aluminum c """" or inch l t crd and cbl connector",no,
93,APP CG-5050S,1/2 .500-.625 LT CORD CO NN,,1/2 .500-.625 LT CORD CO,NN,"cg 5050s 1 2 .500 .625 lt liquid tight strain relief cord connector nn 18117 """" or inch stl l t crd and cbl connector",18117,,b95d65c6-81a4-73a6-d314-d8e78008a6ce,18117,"cg 5050s 1 2 .500 .625 lt liquid tight strain relief cord connector nn """" or inch stl l t crd and cbl connector",no,
94,APP CG-5075,3/4 .500-.625 LT CORD CO NN ALUM,,3/4 .500-.625 LT CORD CO,NN ALUM,"cg 5075 3 4 .500 .625 lt liquid tight strain relief cord connector nn aluminum 38728 c """" or inch l t crd and cbl connector",38728,,b95d65c6-81a4-73a6-d314-d8e7309fface,38728,"cg 5075 3 4 .500 .625 lt liquid tight strain relief cord connector nn aluminum c """" or inch l t crd and cbl connector",no,
95,APP CG-5075S,3/4 .500-.625 LT CORD CO NN,,3/4 .500-.625 LT CORD CO,NN,"cg 5075s 3 4 .500 .625 lt liquid tight strain relief cord connector nn 18118 """" or inch stl l t crd and cbl connector",18118,,b95d65c6-81a4-73a6-d314-d8e7e0ad3bcf,18118,"cg 5075s 3 4 .500 .625 lt liquid tight strain relief cord connector nn """" or inch stl l t crd and cbl connector",no,
96,APP CG-62100S,1 .625-.750 LT CORD CONN,,1 .625-.750 LT CORD CONN,,"cg 62100s 1 .625 .750 lt liquid tight strain relief cord connector 60453 c """" or inch stl l t crd and cbl",60453,,b95d65c6-81a4-73a6-d314-d8e748216acf,60453,"cg 62100s 1 .625 .750 lt liquid tight strain relief cord connector c """" or inch stl l t crd and cbl",no,
97,APP CG-6250S,1/2 .625-.750 LT CORD CO NN,,1/2 .625-.750 LT CORD CO,NN,"cg 6250s 1 2 .625 .750 lt liquid tight strain relief cord connector nn 18119 """" or inch stl l t crd and cbl connector",18119,,b95d65c6-81a4-73a6-d314-d8e7a08baccf,18119,"cg 6250s 1 2 .625 .750 lt liquid tight strain relief cord connector nn """" or inch stl l t crd and cbl connector",no,
98,APP CG-6275,3/4 .625-.750 LT CORD CO NN ALUM,,3/4 .625-.750 LT CORD CO,NN ALUM,"cg 6275 3 4 .625 .750 lt liquid tight strain relief cord connector nn aluminum 713031 c """" or inch l t crdandcbl connector",713031,,b95d65c6-81a4-73a6-d314-d8e75064ddcf,713031,"cg 6275 3 4 .625 .750 lt liquid tight strain relief cord connector nn aluminum c """" or inch l t crdandcbl connector",no,
99,APP CG-6275S,3/4 .625-.750 LT CORD CO NN,,3/4 .625-.750 LT CORD CO,NN,"cg 6275s 3 4 .625 .750 lt liquid tight strain relief cord connector nn 18120 """" or inch stl l t crd and cbl connector",18120,,b95d65c6-81a4-73a6-d314-d8e7f83c11d0,18120,"cg 6275s 3 4 .625 .750 lt liquid tight strain relief cord connector nn """" or inch stl l t crd and cbl connector",no,
100,APP CG-75100S,1 .750-.875 LT CORD CONN,,1 .750-.875 LT CORD CONN,,"cg 75100s 1 .750 .875 lt liquid tight strain relief cord connector 60454 c """" or inch stl l t crd and cbl",60454,,b95d65c6-81a4-73a6-d314-d8e7a80840d0,60454,"cg 75100s 1 .750 .875 lt liquid tight strain relief cord connector c """" or inch stl l t crd and cbl",no,
101,APP CG-7575S,3/4 .750-.875 LT CORD CO NN,,3/4 .750-.875 LT CORD CO,NN,"cg 7575s 3 4 .750 .875 lt liquid tight strain relief cord connector nn 60450 """" or inch stl l t crd and cbl connector r",60450,,b95d65c6-81a4-73a6-d314-d8e7104677d0,60450,"cg 7575s 3 4 .750 .875 lt liquid tight strain relief cord connector nn """" or inch stl l t crd and cbl connector r",no,
102,APP CG-87100S,1 .875-1.00 LT CORD CONN,,1 .875-1.00 LT CORD CONN,,"cg 87100s 1 .875 1.00 lt liquid tight strain relief cord connector 50660 c """" or inch stl l t crd and cbl",50660,,b95d65c6-81a4-73a6-d314-d8e780a3aed0,50660,"cg 87100s 1 .875 1.00 lt liquid tight strain relief cord connector c """" or inch stl l t crd and cbl",no,
103,APP CG-87125S,1-1/4 .875-1.00 LT CORD CONN,,1-1/4 .875-1.00 LT CORD,CONN,"cg 87125s 1 4 .875 1.00 lt liquid tight strain relief cord connector 949795 """" or inch stl l t crd and cbl",949795,,b95d65c6-81a4-73a6-d314-d8e7002cddd0,949795,"cg 87125s 1 4 .875 1.00 lt liquid tight strain relief cord connector """" or inch stl l t crd and cbl",no,
104,APP CG90-3750S,1/2 .375-.500 90DEG CORD CONN,,1/2 .375-.500 90DEG CORD,CONN,"cg90 3750s 1 2 .375 .500 90deg cord connector 52140 9 """" or inch stl l t crd and cbl",52140,,b95d65c6-81a4-73a6-d314-d8e7900d25d1,52140,"cg90 3750s 1 2 .375 .500 90deg cord connector 9 """" or inch stl l t crd and cbl",no,
105,APP CG90-5050S,1/2 .500-.625 90DEG CORD CONN,,1/2 .500-.625 90DEG CORD,CONN,"cg90 5050s 1 2 .500 .625 90deg cord connector 76961 9 """" or inch stl l t crd and cbl",76961,,b95d65c6-81a4-73a6-d314-d8e7184466d1,76961,"cg90 5050s 1 2 .500 .625 90deg cord connector 9 """" or inch stl l t crd and cbl",no,
106,APP CG90-6250S,1/2 .625-.750 90DEG CORD CONN,,1/2 .625-.750 90DEG CORD,CONN,"cg90 6250s 1 2 .625 .750 90deg cord connector 119257 9 """" or inch stl l t crd and cbl",119257,,b95d65c6-81a4-73a6-d314-d8e7d06ba4d1,119257,"cg90 6250s 1 2 .625 .750 90deg cord connector 9 """" or inch stl l t crd and cbl",no,
107,APP CG90-6275S,3/4 .625-.750 90DEG CORD CONN,,3/4 .625-.750 90DEG CORD,CONN,"cg90 6275s 3 4 .625 .750 90deg cord connector 301381 9 """" or inch stl l t crd and cbl",301381,,b95d65c6-81a4-73a6-d314-d8e7d840d6d1,301381,"cg90 6275s 3 4 .625 .750 90deg cord connector 9 """" or inch stl l t crd and cbl",no,
108,APP CG90100100S,1 IN STL L-T CRDANDCBL CONN,,1 IN STL L-T CRDANDCBL,CONN,"cg90100100s 1 """" or inch stl l t crdandcbl connector 914648",914648,,b95d65c6-81a4-73a6-d314-d8e7480709d2,914648,"cg90100100s 1 """" or inch stl l t crdandcbl connector",no,
109,APP CGU2,ALUM GUARD,,ALUM GUARD,,cgu2 aluminum guard 820660,820660,,9db6fac8-f502-728b-d914-331c6856c23d,820660,cgu2 aluminum guard,no,
110,APP CL-100MN,1R 1-HOLE MALL CONDUIT C LAMP (CL-100M),,1R 1-HOLE MALL CONDUIT C,LAMP (CL-100M),"cl 100mn 1r 1 hole mall conduit clamp 100m 60458 co """" or inch cond iron",60458,,b95d65c6-81a4-73a6-d314-d8e7b0313fd2,60458,"cl 100mn 1r 1 hole mall conduit clamp 100m co """" or inch cond iron",no,
111,APP CL-125MN,1-1/4R 1-HOLE MALL CONDU IT CLAMP (CL-125M),,1-1/4R 1-HOLE MALL CONDU,IT CLAMP (CL-125M),"cl 125mn 1 4r hole mall conduit clamp 125m 172868 mal 4 """" or inch cond iron",172868,,b95d65c6-81a4-73a6-d314-d8e788776cd2,172868,"cl 125mn 1 4r hole mall conduit clamp 125m mal 4 """" or inch cond iron",no,
112,APP CL-150MN,1-1/2R 1-HOLE MALL CONDU IT CLAMP (CL-150M),,1-1/2R 1-HOLE MALL CONDU,IT CLAMP (CL-150M),"cl 150mn 1 2r hole mall conduit clamp 150m 60460 mal 2 """" or inch cond iron",60460,,b95d65c6-81a4-73a6-d314-d8e748c6add2,60460,"cl 150mn 1 2r hole mall conduit clamp 150m mal 2 """" or inch cond iron",no,
113,APP CL-200MN,2R 1-HOLE MALL CONDUIT C LAMP (CL-200M),,2R 1-HOLE MALL CONDUIT C,LAMP (CL-200M),"cl 200mn 2r 1 hole mall conduit clamp 200m 60461 co 2 """" or inch cond iron",60461,,b95d65c6-81a4-73a6-d314-d8e7088edfd2,60461,"cl 200mn 2r 1 hole mall conduit clamp 200m co 2 """" or inch cond iron",no,
114,APP CL-250MN,2-1/2R 1-HOLE MALL CONDU IT CLAMP (CL-250M),,2-1/2R 1-HOLE MALL CONDU,IT CLAMP (CL-250M),"cl 250mn 2 1 2r hole mall conduit clamp 250m 172873 mal """" or inch cond iron",172873,,b95d65c6-81a4-73a6-d314-d8e7e8d309d3,172873,"cl 250mn 2 1 2r hole mall conduit clamp 250m mal """" or inch cond iron",no,
115,APP CL-300MN,3 1-HOLE MALL STRAP,,3 1-HOLE MALL STRAP,,"cl 300mn 3 1 hole mall strap 846359 3"" st """" or inch cond clamp iron",846359,,b95d65c6-81a4-73a6-d314-d8e750e337d3,846359,"cl 300mn 3 1 hole mall strap 3"" st """" or inch cond clamp iron",no,
116,APP CL-400MN,4R 1-HOLE MALL CONDUIT C LAMP (CL-400M),,4R 1-HOLE MALL CONDUIT C,LAMP (CL-400M),"cl 400mn 4r 1 hole mall conduit clamp 400m 66669 co 4 """" or inch cond iron",66669,,b95d65c6-81a4-73a6-d314-d8e7d01a67d3,66669,"cl 400mn 4r 1 hole mall conduit clamp 400m co 4 """" or inch cond iron",no,
117,APP CL-50MN,1/2R 1-HOLE MALL CONDUIT CLAMP (CL-50M),,1/2R 1-HOLE MALL CONDUIT,CLAMP (CL-50M),"cl 50mn 1 2r hole mall conduit clamp 50m 116957 c 2 """" or inch cond iron",116957,,b95d65c6-81a4-73a6-d314-d8e790739ed3,116957,"cl 50mn 1 2r hole mall conduit clamp 50m c 2 """" or inch cond iron",no,
118,APP CL-75MN,3/4R 1-HOLE MALL CONDUIT CLAMP (CL-75M),,3/4R 1-HOLE MALL CONDUIT,CLAMP (CL-75M),"cl 75mn 3 4r 1 hole mall conduit clamp 75m 60445 c 4 """" or inch cond iron",60445,,b95d65c6-81a4-73a6-d314-d8e710fde9d3,60445,"cl 75mn 3 4r 1 hole mall conduit clamp 75m c 4 """" or inch cond iron",no,
119,APP CLB-75MN,3/4 CLAMP BACK MALL (CLB -75M),,3/4 CLAMP BACK MALL (CLB,-75M),"clb 75mn 3 4 clamp back mall 75m 575251 ma """" or inch rdg clampback",575251,,b95d65c6-81a4-73a6-d314-d8e770112fd4,575251,"clb 75mn 3 4 clamp back mall 75m ma """" or inch rdg clampback",no,
120,APP CRN50,DRAIN 12  ORDINARY LOC-ALUM,,DRAIN 12  ORDINARY,LOC-ALUM,crn50 drain 12 ordinary loc aluminum 341615 1 2,341615,,b95d65c6-81a4-73a6-d314-d8e700d45ed4,341615,crn50 drain 12 ordinary loc aluminum 1 2,no,
121,APP CRN75,DRAIN 34  ORDINARY LOC-ALUM,,DRAIN 34  ORDINARY,LOC-ALUM,crn75 drain 34 ordinary loc aluminum 341616 3 4,341616,,b95d65c6-81a4-73a6-d314-d8e7d87e90d4,341616,crn75 drain 34 ordinary loc aluminum 3 4,no,
122,APP EC-100,1 3-PIECE COUPLING,,1 3-PIECE COUPLING,,"ec 100 1 3 piece coupling 575362 1"" """" or inch union",575362,,b95d65c6-81a4-73a6-d314-d8e71012bbd4,575362,"ec 100 1 3 piece coupling 1"" """" or inch union",no,
123,APP EC-75,3/4 3-PIECE COUPLING,,3/4 3-PIECE COUPLING,,"ec 75 3 4 piece coupling 76984 4"" couplin """" or inch union",76984,,b95d65c6-81a4-73a6-d314-d8e7f885ebd4,76984,"ec 75 3 4 piece coupling 4"" couplin """" or inch union",no,
124,APP ECDB50B,12 GRP B DRAIN OR BREATHER,,12 GRP B DRAIN OR,BREATHER,"ecdb50b 12 grp b drain or breather 341613 1 2"" breathe 2",341613,,b95d65c6-81a4-73a6-d314-d8e7a08a20d5,341613,"ecdb50b 12 grp b drain or breather 1 2"" breathe 2",no,
125,APP ECDB50HP,DRAIN BREATHER,,DRAIN BREATHER,,"ecdb50hp drain breather 645793 1 2"" breath",645793,,b95d65c6-81a4-73a6-d314-d8e7a0dd59d5,645793,"ecdb50hp drain breather 1 2"" breath",no,
126,APP EDS21101,1G  34  MAN. MOTOR CONT. FS,,1G  34  MAN. MOTOR,CONT. FS,eds21101 1g 34 man. motor cont. fs 264971,264971,,b95d65c6-81a4-73a6-d314-d9e760035a35,264971,eds21101 1g 34 man. motor cont. fs,no,
127,APP EFD175-NL-Q,1G 3/4 MALL DEAD-END BOX,,1G 3/4 MALL DEAD-END BOX,,efd175 nl q 1g 3 4 mall dead end box 47793 de efd 1 gang unilet,47793,,b95d65c6-81a4-73a6-d314-d8e7d8899dd5,47793,efd175 nl q 1g 3 4 mall dead end box de efd 1 gang unilet,no,
128,APP EFDC175-NL-Q,1G 3/4 MALL FEED-THRU BO X (EFDC175-NL),,1G 3/4 MALL FEED-THRU BO,X (EFDC175-NL),efdc175 nl q 1g 3 4 mall feed thru box 228585 f unilet single gang,228585,,b95d65c6-81a4-73a6-d314-d8e7c009ccd5,228585,efdc175 nl q 1g 3 4 mall feed thru box f unilet single gang,no,
129,APP EFK-F12-Q,EFS SWITCH COVER,,EFS SWITCH COVER,,efk f12 q efs switch cover 18001 for 1 and2 pole,18001,,b95d65c6-81a4-73a6-d314-d8e7b8c2f7d5,18001,efk f12 q efs switch cover for 1 and2 pole,no,
130,APP ELBY-100,1 MALL CAPPED ELBOW,,1 MALL CAPPED ELBOW,,elby 100 1 mall capped elbow 60464 elb pulling,60464,,b95d65c6-81a4-73a6-d314-d8e7f82b26d6,60464,elby 100 1 mall capped elbow elb pulling,no,
131,APP ELBY-50,1/2 MALL CAPPED ELBOW,,1/2 MALL CAPPED ELBOW,,elby 50 1 2 mall capped elbow 51905 el ex. proof,51905,,b95d65c6-81a4-73a6-d314-d8e7205a52d6,51905,elby 50 1 2 mall capped elbow el ex. proof,no,
132,APP ELBY-75,3/4 MALL CAPPED ELBOW,,3/4 MALL CAPPED ELBOW,,elby 75 3 4 mall capped elbow 50466 el explosion proof,50466,,b95d65c6-81a4-73a6-d314-d8e7f04d7fd6,50466,elby 75 3 4 mall capped elbow el explosion proof,no,
133,APP ELF90-50,ELBOW,,ELBOW,,elf90 50 elbow 882778 90 deg female conduit,882778,,b95d65c6-81a4-73a6-d314-d8e720aea8d6,882778,elf90 50 elbow 90 deg female conduit,no,
134,APP ELMF90-75,3/4 FEM/MALE ELBOW 90DEG,,3/4 FEM/MALE ELBOW 90DEG,,"elmf90 75 3 4 fem male elbow 90deg 789363 4"" el 90 deg female short",789363,,b95d65c6-81a4-73a6-d314-d8e790bed7d6,789363,"elmf90 75 3 4 fem male elbow 90deg 4"" el 90 deg female short",no,
135,APP ENR5201,U-LINE RCPT ASSY 20A 125V,,U-LINE RCPT ASSY 20A,125V,enr5201 u line rcpt assy 20a 125v 337266,337266,,b95d65c6-81a4-73a6-d314-d9e7088a8a35,337266,enr5201 u line rcpt assy 20a 125v,no,
136,APP ERLB50,12 TYPE ERLB THT FITNG FO,,12 TYPE ERLB THT FITNG,FO,erlb50 12 type erlb tht fitng fo 131986 1 2r lb mall explosion proof pr 2,131986,,b95d65c6-81a4-73a6-d314-d8e7806a04d7,131986,erlb50 12 type erlb tht fitng fo 1 2r lb mall explosion proof pr 2,no,
137,APP ERLB75,34 TYPE ERLB THT FITNG FO,,34 TYPE ERLB THT FITNG,FO,erlb75 34 type erlb tht fitng fo 18002 3 4r lb mall explosion proof pr 4,18002,,b95d65c6-81a4-73a6-d314-d8e710334cd7,18002,erlb75 34 type erlb tht fitng fo 3 4r lb mall explosion proof pr 4,no,
138,APP ERLL75,34 TYPE ERLL TIGHT FITTING FO,,34 TYPE ERLL TIGHT,FITTING FO,erll75 34 type erll tight fitting fo 18003 3 4r ll mall explosion proof pr 4,18003,,b95d65c6-81a4-73a6-d314-d8e7482289d7,18003,erll75 34 type erll tight fitting fo 3 4r ll mall explosion proof pr 4,no,
139,APP ERT50,12 TYPE ERT TIGHT FITTING,,12 TYPE ERT TIGHT,FITTING,ert50 12 type ert tight fitting 18005 1 2r t mall explosion proof prf 2,18005,,b95d65c6-81a4-73a6-d314-d8e7d835b8d7,18005,ert50 12 type ert tight fitting 1 2r t mall explosion proof prf 2,no,
140,APP ERT75,34 TYPE ERT TIGHT FITTING,,34 TYPE ERT TIGHT,FITTING,ert75 34 type ert tight fitting 18006 3 4r t mall explosion proof prf 4,18006,,b95d65c6-81a4-73a6-d314-d8e7902de5d7,18006,ert75 34 type ert tight fitting 3 4r t mall explosion proof prf 4,no,
141,APP ES100-50,1X1/2 SEALING HUB,,1X1/2 SEALING HUB,,es100 50 1x1 2 sealing hub 341568 1 mall iron,341568,,b95d65c6-81a4-73a6-d314-d8e7e04013d8,341568,es100 50 1x1 2 sealing hub 1 mall iron,no,
142,APP ES100-75,1X3/4 SEALING HUB,,1X3/4 SEALING HUB,,es100 75 1x3 4 sealing hub 341570 3 mall iron,341570,,b95d65c6-81a4-73a6-d314-d8e7b8be3fd8,341570,es100 75 1x3 4 sealing hub 3 mall iron,no,
143,APP ES150-100,1-1/2X1 SEALING HUB,,1-1/2X1 SEALING HUB,,es150 100 1 2x1 sealing hub 341571 mall iron,341571,,b95d65c6-81a4-73a6-d314-d8e7e0316dd8,341571,es150 100 1 2x1 sealing hub mall iron,no,
144,APP ES200-150,2X1-1/2 SEALING HUB,,2X1-1/2 SEALING HUB,,es200 150 2x1 1 2 sealing hub 341572 mall iron,341572,,b95d65c6-81a4-73a6-d314-d8e720639cd8,341572,es200 150 2x1 1 2 sealing hub mall iron,no,
145,APP ES250-200,2-1/2X2 SEALING HUB,,2-1/2X2 SEALING HUB,,es250 200 2 1 2x2 sealing hub 341574 mall iron,341574,,b95d65c6-81a4-73a6-d314-d8e77092d6d8,341574,es250 200 2 1 2x2 sealing hub mall iron,no,
146,APP ES400-300,4X3 SEALING HUB,,4X3 SEALING HUB,,es400 300 4x3 sealing hub 341575 3 mall iron,341575,,b95d65c6-81a4-73a6-d314-d8e7904f03d9,341575,es400 300 4x3 sealing hub 3 mall iron,no,
147,APP EXGJH-112,1/2X12 EXP-PRF FLEX COUP LING,,1/2X12 EXP-PRF FLEX COUP,LING,"exgjh 112 1 2x12 explosion proof prf flex coup ling 18007 2""x12"" 2 type ex flexible coupl a",18007,,b95d65c6-81a4-73a6-d314-d8e7980a31d9,18007,"exgjh 112 1 2x12 explosion proof prf flex coup ling 2""x12"" 2 type ex flexible coupl a",no,
148,APP EXGJH-118,1/2X18 EXP-PRF FLEX COUP LING,,1/2X18 EXP-PRF FLEX COUP,LING,"exgjh 118 1 2x18 explosion proof prf flex coup ling 531112 2""x18"" 2 ex flexible coupling a",531112,,b95d65c6-81a4-73a6-d314-d8e710345dd9,531112,"exgjh 118 1 2x18 explosion proof prf flex coup ling 2""x18"" 2 ex flexible coupling a",no,
149,APP EXGJH-218,3/4X18 EXP-PRF FLEX COUP LING,,3/4X18 EXP-PRF FLEX COUP,LING,"exgjh 218 3 4x18 explosion proof prf flex coup ling 939673 4""x18"" 4 ex flexible coupling a",939673,,b95d65c6-81a4-73a6-d314-d8e7a8c899d9,939673,"exgjh 218 3 4x18 explosion proof prf flex coup ling 4""x18"" 4 ex flexible coupling a",no,
150,APP EXGJH-224,3/4X24 EXP-PRF FLEX COUP LING,,3/4X24 EXP-PRF FLEX COUP,LING,"exgjh 224 3 4x24 explosion proof prf flex coup ling 40842 4""x24"" 4 ex flexible coupling",40842,,b95d65c6-81a4-73a6-d314-d8e73816d0d9,40842,"exgjh 224 3 4x24 explosion proof prf flex coup ling 4""x24"" 4 ex flexible coupling",no,
151,APP EXLK-118,1/2X18 EXP-PRF FLEX COUP LING,,1/2X18 EXP-PRF FLEX COUP,LING,"exlk 118 1 2x18 explosion proof prf flex coup ling 979655 2""x18"" 2 """" or inch x cplg 18",979655,,b95d65c6-81a4-73a6-d314-d8e7388704da,979655,"exlk 118 1 2x18 explosion proof prf flex coup ling 2""x18"" 2 """" or inch x cplg 18",no,
152,APP EXLK-212,3/4X12 EXP-PRF FLEX COUP LING,,3/4X12 EXP-PRF FLEX COUP,LING,"exlk 212 3 4x12 explosion proof prf flex coup ling 53669 4""x12"" 4 ex flexible coupling a",53669,,b95d65c6-81a4-73a6-d314-d8e7304b0bdb,53669,"exlk 212 3 4x12 explosion proof prf flex coup ling 4""x12"" 4 ex flexible coupling a",no,
153,APP EXLK-218,3/4X18 EXP-PRF FLEX COUP LING,,3/4X18 EXP-PRF FLEX COUP,LING,"exlk 218 3 4x18 explosion proof prf flex coup ling 18010 4""x18"" 4 ex flexible coupling a",18010,,b95d65c6-81a4-73a6-d314-d8e7106345db,18010,"exlk 218 3 4x18 explosion proof prf flex coup ling 4""x18"" 4 ex flexible coupling a",no,
154,APP EXLK-224,3/4X24 EXP-PRF FLEX COUP LING,,3/4X24 EXP-PRF FLEX COUP,LING,"exlk 224 3 4x24 explosion proof prf flex coup ling 18011 4""x24"" 4 ex flexible coupling",18011,,b95d65c6-81a4-73a6-d314-d8e708d873db,18011,"exlk 224 3 4x24 explosion proof prf flex coup ling 4""x24"" 4 ex flexible coupling",no,
155,APP EXLK-236,3/4X36 EXP-PRF FLEX COUP LING,,3/4X36 EXP-PRF FLEX COUP,LING,"exlk 236 3 4x36 explosion proof prf flex coup ling 345480 4""x36"" 4 ex flexible coupling",345480,,b95d65c6-81a4-73a6-d314-d8e7982eb5db,345480,"exlk 236 3 4x36 explosion proof prf flex coup ling 4""x36"" 4 ex flexible coupling",no,
156,APP EYD-1,1/2 DRAIN SEALOFF,,1/2 DRAIN SEALOFF,,eyd 1 2 drain sealoff 341678 female seal,341678,,b95d65c6-81a4-73a6-d314-d8e70018e1db,341678,eyd 1 2 drain sealoff female seal,no,
157,APP EYD-10,4 DRAIN SEALOFF,,4 DRAIN SEALOFF,,eyd 10 4 drain sealoff 341685 female seal,341685,,b95d65c6-81a4-73a6-d314-d8e728fa21dc,341685,eyd 10 4 drain sealoff female seal,no,
158,APP EYD-2,3/4 DRAIN SEALOFF,,3/4 DRAIN SEALOFF,,eyd 2 3 4 drain sealoff 341679 female seal,341679,,b95d65c6-81a4-73a6-d314-d8e7d0cd5adc,341679,eyd 2 3 4 drain sealoff female seal,no,
159,APP EYD-3,1 DRAIN SEALOFF,,1 DRAIN SEALOFF,,eyd 3 1 drain sealoff 341680 female seal,341680,,b95d65c6-81a4-73a6-d314-d8e730938fdc,341680,eyd 3 1 drain sealoff female seal,no,
160,APP EYD-4,1-1/4 DRAIN SEALOFF,,1-1/4 DRAIN SEALOFF,,eyd 4 1 drain sealoff 341681 female seal,341681,,b95d65c6-81a4-73a6-d314-d8e7c8b7cddc,341681,eyd 4 1 drain sealoff female seal,no,
161,APP EYD-5,1-1/2 DRAIN SEALOFF,,1-1/2 DRAIN SEALOFF,,eyd 5 1 2 drain sealoff 258948 female seal,258948,,b95d65c6-81a4-73a6-d314-d8e730dafcdc,258948,eyd 5 1 2 drain sealoff female seal,no,
162,APP EYD-6,2 DRAIN SEALOFF,,2 DRAIN SEALOFF,,eyd 6 2 drain sealoff 258947 female seal,258947,,b95d65c6-81a4-73a6-d314-d8e710be2edd,258947,eyd 6 2 drain sealoff female seal,no,
163,APP EYD-8,3 DRAIN SEALOFF,,3 DRAIN SEALOFF,,eyd 8 3 drain sealoff 341684 female seal,341684,,b95d65c6-81a4-73a6-d314-d8e7000967dd,341684,eyd 8 3 drain sealoff female seal,no,
164,APP EYF-100,1R MALL EXP-PRF SEALOFF,,1R MALL EXP-PRF SEALOFF,,"eyf 100 1r mall explosion proof prf sealoff 38412 se 1 """" or inch sealing ftg",38412,,b95d65c6-81a4-73a6-d314-d8e7082e94dd,38412,"eyf 100 1r mall explosion proof prf sealoff se 1 """" or inch sealing ftg",no,
165,APP EYF-125,1-1/4R MALL EXP-PRF SEAL OFF,,1-1/4R MALL EXP-PRF SEAL,OFF,eyf 125 1 4r mall explosion proof prf seal off 100045 pr 4 seal. unilet,100045,,b95d65c6-81a4-73a6-d314-d8e7c8e9c7dd,100045,eyf 125 1 4r mall explosion proof prf seal off pr 4 seal. unilet,no,
166,APP EYF-150,1-1/2R MALL EXP-PRF SEAL OFF,,1-1/2R MALL EXP-PRF SEAL,OFF,eyf 150 1 2r mall explosion proof prf seal off 66674 pr 2 seal. uni,66674,,b95d65c6-81a4-73a6-d314-d8e7f8fbfddd,66674,eyf 150 1 2r mall explosion proof prf seal off pr 2 seal. uni,no,
167,APP EYF-200,2R MALL EXP-PRF SEALOFF,,2R MALL EXP-PRF SEALOFF,,eyf 200 2r mall explosion proof prf sealoff 17959 se 2 seal. uni,17959,,b95d65c6-81a4-73a6-d314-d8e7e0f656de,17959,eyf 200 2r mall explosion proof prf sealoff se 2 seal. uni,no,
168,APP EYF-300,3R MALL EXP-PRF SEALOFF,,3R MALL EXP-PRF SEALOFF,,eyf 300 3r mall explosion proof prf sealoff 62606 se 3 seal. unilet,62606,,b95d65c6-81a4-73a6-d314-d8e798748fde,62606,eyf 300 3r mall explosion proof prf sealoff se 3 seal. unilet,no,
169,APP EYF-400,4R EXP-PRF SEALOFF,,4R EXP-PRF SEALOFF,,eyf 400 4r explosion proof prf sealoff 341607 4 seal. unilet,341607,,b95d65c6-81a4-73a6-d314-d8e7c00fc7de,341607,eyf 400 4r explosion proof prf sealoff 4 seal. unilet,no,
170,APP EYF-50,1/2R MALL EXP-PRF SEALOF F,,1/2R MALL EXP-PRF SEALOF,F,eyf 50 1 2r mall explosion proof prf sealof f 17958 s 2 seal. uni,17958,,b95d65c6-81a4-73a6-d314-d8e7804a03df,17958,eyf 50 1 2r mall explosion proof prf sealof f s 2 seal. uni,no,
